unit_id,article_title,text,source,date,location,label,,,,
1923848188,Huge regime bombs kill 28 in IS-held Syria town Monitor,"Huge regime bombs kill 28 in IS-held Syria town Monitor AFP Saturday 11 Jul 2015 Syrias regime killed at least 28 people mostly civilians on Saturday when its warplanes dropped massive makeshift bombs on a town held by the Islamic State group a monitor said. The Syrian Observatory for Human Rights said the ""container bombs"" used in the attacks on Al-Bab in the northern province of Aleppo were three times bigger than crudely constructed barrel bombs that have already drawn widespread international condemnation.",ahram,07/11/2015,aleppo,1,,,,
1923848189,Bomb rockets kill 19 civilians in Syrias Aleppo Monitor,"Bomb rockets kill 19 civilians in Syrias Aleppo Monitor AFP Thursday 9 Jul 2015 At least 19 civilians including five children were killed by a Syrian regime barrel bomb attack and rebel rocket fire in Aleppo a monitoring group said on Thursday. Fifteen of the dead among them four of the children came in the barrel bomb strike on a rebel-held district of the divided northern city the Syrian Observatory for Human Rights said. ""The children were aged under 10"" said Observatory chief Rami Abdel Rahman adding that a pregnant woman was also among Wednesdays dead. The crude explosives-filled container hit a building in the northeastern neighbourhood of Karam al-Beik as residents were sitting down to the iftar meal which breaks the daytime fast observed during the Muslim holy month of Ramadan. The other four civilians were killed by rebel rocket fire on the government-held district of Midane the Observatory said. For the past three years Syrias pre-war economic hub has been divided between a government-held western sector and a rebel-held eastern one. The rebels launched a major offensive in the first week of July to try to advance the front line. More than 220000 people have been killed in Syria since the conflict began with anti-government protests in March 2011 that were met with a bloody crackdown.",ahram,07/09/2015,aleppo,0,,,,
1923848191,9 dead as new Islamist alliance attacks Syrias Aleppo Monitor,"9 dead as new Islamist alliance attacks Syrias Aleppo Monitor AFP Thursday 2 Jul 2015 At least nine people were killed and dozens wounded on Thursday as a new Islamist opposition alliance including Al-Qaedas Syrian affiliate attacked government-held parts of Aleppo city a monitor said. The Syrian Observatory for Human Rights said four civilians had been killed and more than 70 wounded in a massive multi-district assault by the rebel coalition. Another five rebel fighters were killed in the clashes that erupted with government forces in western Aleppo. Rebels fired several hundred rockets and projectiles into at least seven government-held neighbourhoods with the army returning fire and regime aircraft carrying out raids Observatory chief Rami Abdel Rahman said. He described the clashes as some of the fiercest yet in the government-held parts of the city particularly in the district of Zahra already partly under opposition control and home to an air force intelligence base. The new alliance calling itself Ansar Sharia including various Islamist factions and the jihadist Al-Nusra Front Al-Qaedas affiliate in Syria. Online a statement announcing the grouping pledged ""victory for the Muslims of Aleppo"". Control of Aleppo once Syrias economic powerhouse has been divided between government and rebel forces since shortly after fighting began there in mid-2012. The regime largely controls the west of the city with rebels from different factions present in the east. The situation is largely reversed in the countryside surrounding the city and both government and rebel forces have at times sought to encircle their opponents and besiege them. In recent months Al-Nusra has allied elsewhere with Islamist rebels to win large swathes of territory from the regime particularly in northwestern Idlib. Most of that province is now under rebel control after a grouping named the Army of Conquest which includes Al-Nusra and its allies seized the provincial capital and most remaining government strongholds. More than 230000 people have been killed in Syria since the countrys conflict began in March 2011.",ahram,07/02/2015,aleppo,1,,,,
1923848192,Air strikes in Syria kill at least 20 Islamic State fighters Monitor,Air strikes in Syria kill at least 20 Islamic State fighters Monitor US-led air strikes killed at least 20 Islamic State fighters in northeastern Syria near the border with Iraq an organisation monitoring the conflict said on Friday. Rami Abdulrahman who runs the Syrian Observatory for Human Rights said 19 explosions were heard during the air strikes in al-Shadadi in the northeastern province of Hasaka on Thursday. One civilian was also killed in the air strikes he said. The US-led alliance started bombing Islamic State targets in Syria in September as part of a strategy aimed at rolling back the groups territorial gains in Syria and Iraq. Jordanian war planes participating in the alliance carried out bombing raids against Islamic State targets on Thursday Jordanian state TV reported without giving the location of the air strikes.,ahram,2/13/2015,hasakeh,1,,,,
1923848193,Syria regime air strikes kill 15 near Damascus Monitor,Syria regime air strikes kill 15 near Damascus Monitor AFP Monday 9 Feb 2015 At least 15 people were killed and dozens wounded on Monday in government air strikes on an area outside the capital Damascus the Syrian Observatory for Human Rights monitor said. There were no immediate details on the breakdown of those killed in the strikes which are the latest to hit the town of Douma in the rebel stronghold of Eastern Ghouta. The opposition bastion east of Damascus came under a massive government aerial assault on Thursday after rebels fired more than 120 rockets and mortar rounds into the capital. The rebel barrage killed 10 people in Damascus including a child while the government air strikes and surface-to-surface missiles fired at Eastern Ghouta killed at least 82 people among them 18 children. Eastern Ghouta has been under government siege for nearly two years as the army tries to break the rebel hold over the area. The siege has created medical and food shortages exacerbating dire humanitarian needs created by regular government bombardment of the area. More than 210000 people have been killed in Syria since the beginning of the countrys conflict in March 2011.,ahram,02/09/2015,damascus,0,,,,
1923848194,Syrian air strikes kill 70 people after rebel rocket attack Monitor,"Syrian air strikes kill 70 people after rebel rocket attack Monitor Reuters Friday 6 Feb 2015 Syrian air force strikes killed at least 70 people in an opposition district outside Damascus following rocket attacks by rebels that had hit the government-controlled centre of the Syrian capital a monitoring group said on Friday. The Syrian Observatory for Human Rights which monitors violence in Syria said the air force conducted 60 strikes on the Eastern Ghouta district on Thursday and during the night. Twelve children and 11 fighters were among the dead it said. High death tolls from air force attacks are not rare but the Observatory said the focused barrage was a response to rocket attacks by Islam Army insurgents on Thursday which killed 10 people in Damascus. A message on Thursday on a Twitter account thought to belong to Islam Army chief Zahran Alloush said Thursdays rocket attack was a taste of what the Syrian military had done to Eastern Ghouta. Alloush described Damascus as a ""military zone"" and said his group would respond to any air force strikes. Islam Army was formed by a merger of rebel factions in 2013 and has received backing from Saudi Arabia. The U.N. says 200000 people have been killed since 2011 in Syrias civil war which started with peaceful protests against President Bashar al-Assad. The protests became an armed uprising after Assads forces cracked down on demonstrators.",ahram,02/06/2015,damascus,0,,,,
1923848195,Syria strikes kill 45 after rebel fire on Damascus Monitor,"Syria strikes kill 45 after rebel fire on Damascus Monitor AFP Thursday 5 Feb 2015 At least 45 people were killed in Syrian government air strikes on opposition areas around Damascus Thursday after rebels fired dozens of mortar rounds at the capital a monitor said. The Syrian Observatory for Human Rights said at least six children were among those killed in nearly 40 air raids on parts of Eastern Ghouta in Damascus province. The Britain-based group said at least 140 people were wounded adding that government forces had also fired surface-to-surface missiles at the area. The assault came after rebels fired at least 70 rockets and mortar rounds at the capital killing seven people including a policeman. The barrage left usually busy parts of the city deserted. ""Within minutes our busy street was empty"" said a resident of the Baramkeh neighbourhood adding that the headteacher of a local school had been forced to take her students to a shelter. The middle class district is home to several university buildings as well as the headquarters of state news agency SANA. In the city centre traffic was light and many people stayed home from work. Rebel group Jaysh al-Islam (Army of Islam) warned two days ago that it would launch a barrage of missiles at the capital in response to deadly air strikes on rebel-held Douma in Eastern Ghouta. Its leader Zahran Alloush said Damascus was now considered a ""military zone"" and a target for the rebels. The group has carried out such barrages before including on January 25 when it fired dozens of rockets after a similar warning killing six. In Douma the government air strikes brought chaos with an AFP photographer reporting civilians streaming into a makeshift clinic. Medics overwhelmed by the number of arrivals were forced to treat some on the floor. Among them was an infant his red and white striped sweater lifted up to allow medics to apply a defibrillator to his bloodied chest. Eastern Ghouta is a key rebel bastion on the outskirts of Damascus and has been under siege for nearly two years. Since mid-2012 the government has conducted frequent air raids on rebel-held areas. It is accused by human rights groups of indiscriminately killing both civilians and insurgents. More than 200000 people have died in the conflict which began with anti-government protests in March 2011 and escalated into a civil war that brought jihadists streaming into the country.",ahram,02/05/2015,damascus,1,,,,
1923848197,Syria air strikes kill 32 Monitor,"Syria air strikes kill 32 Monitor AFP Monday 2 Feb 2015 Syrian government air strikes on opposition-held towns across the country killed at least 32 people on Monday and wounded dozens more a monitoring group said. In Jassem in the southern province of Daraa 15 civilians were killed in four air strikes while 25 others were wounded said the Syrian Observatory for Human Rights. The strikes in response to a major rebel offensive that has been underway in southern Syria for months. ""As usual the regime is striking populated areas in order to make civilian supporters of opposition fighters turn against them"" Observatory director Rami Abdel Rahman said. Rebels fighting to oust President Bashar al-Assad have suffered a spate of defeats at the hands of his forces but they still have the upper hand in Daraa. ""Opposition fighters are making steady progress in Daraa province. The vast majority of the west of the province has completely fallen out of government control and that is where Jassem is located"" Abdel Rahman said. Rebel fighters in the area benefit from ""the fact that supply lines from Jordan are still open"" he added. The involvement of experienced fighters of Syrias Al-Qaeda affiliate the Al-Nusra Front has also helped the rebels to gain territory in Daraa. Elsewhere air strikes on Douma the besieged rebel-held town east of Damascus killed at least six civilians and wounded dozens more the Observatory said. An AFP photographer in Douma said the strikes hit residential areas and that most of the wounded were children. At Khan Sheikhun in the northwestern province of Idlib 11 people were killed including a former army officer who had defected from the loyalist army to join opposition forces said the Observatory. The regime first deployed warplanes in the Syrian war in July 2012. Now nearly four years into the conflict there are air strikes every day despite repeated warnings from the international community that such tactics fail to discriminate between civilian and military targets. On a separate front Syrian Kurds fighting the Islamic State group made fresh advances near Kobane seizing a new string of villages a week after the flashpoint town was recaptured from the IS jihadists. ""The Kurds now control an area stretching across 14 kilometres (nine miles) southwards from Kobane 10 kilometres to the east and 10 to 12 kilometres to the west"" said Abdel Rahman. The Observatory director also said Kurdish Peoples Protection Units (YPG) backed by Syrian rebels killed 10 IS members in the past 24 hours. The Syrian conflict began as a peaceful uprising in March 2011 but escalated into a civil war after the government unleashed a brutal crackdown on dissent. More than 200000 people have been killed and nearly half of the population has fled their homes.",ahram,2/13/2015,daraa,0,,,,
1923848198,Seven dead 20 wounded in central Damascus blast Monitor,Seven dead 20 wounded in central Damascus blast Monitor AFP Sunday 1 Feb 2015 At least seven people were killed and 20 wounded when a blast ripped through a bus in a central district of the Syrian capital on Sunday a monitoring group said. The Syrian Observatory for Human Rights said it was not immediately clear what had caused the blast in the Souq al-Hamadiyeh neighbourhood of Damascus. The explosion was also reported by Syrian state media with the official SANA news agency saying at least four people had been killed and 19 wounded. Observatory director Rami Abdel Rahman said the bus was reportedly carrying Shiite Muslim pilgrims visiting religious sites in the capital. Parts of Damascus have remained relatively unscathed by the fighting raging in much of Syria since an uprising erupted in March 2011. But rebels regularly fire rockets into the capital from rear bases in the surrounding countryside and the city has also been hit by bombings. More than 200000 people have been killed in Syria since the conflict started and around half of the countrys population has been displaced.,ahram,2/16/2015,damascus,1,,,,
1923848199,Syria fighting kills 132 Islamic State fighters Monitor,Syria fighting kills 132 Islamic State fighters Monitor Reuters Wednesday 25 Feb 2015 At least 132 Islamic State militants have been killed since Saturday in fighting with Kurdish fighters backed by US-backed air strikes in the northeastern Syrian province of Hasaka a group monitoring the conflict said. The Kurdish YPG forces which drove Islamic State from Kobane last month with the help of US-led air strikes had seized 70 villages in the offensive the Syrian Observatory for Human Rights reported overnight. The northeastern corner of Syria is strategically important in the battle against Islamic State because it borders territory controlled by the group in Iraq.,ahram,2/15/2015,hasakeh,0,,,,
1923848200,Suicide bomber kills 4 in Assad clans hometown,"Suicide bomber kills 4 in Assad clans hometown AFP Sunday 22 Feb 2015 A suicide bomber killed four people in a hospital on Sunday in an attack that took Syrias civil war to the ruling Assad clans hometown for the first time a monitoring group said. The attack came as the Syrian Observatory for Human Rights reported that troops had executed 48 people earlier this week in a northern village among them 10 children. ""The explosion that hit the town of Qardaha... was caused by a suicide bomber driving a car along with another person"" said the Observatory adding that the passenger likely an accomplice also died in the blast. ""Two women and two soldiers were killed in the attack"" said Observatory director Rami Abdel Rahman. Earlier state television had reported the blast but did not specify the nature of the attack. The attack the first explosion to hit the heart of the western town since the outbreak of Syrias civil war in 2011 took place in the parking of Qardaha hospital. The outskirts of Qardaha have previously come under rocket fire while Latakia province - where the town is located - has seen several rounds of heavy fighting. A mausoleum containing the graves of President Bashar al-Assads father and predecessor Hafez and brother Bassil is located in Qardaha. The clan has ruled Syria with an iron fist for more than 40 years. Syrias war began in March 2011 as a pro-democracy revolt seeking Assads ouster. It morphed into a conflict after the regime unleashed a brutal crackdown on dissent. Meanwhile the Observatory said 10 children and 13 rebels were among 48 people executed by government forces in the northern village of Rityan earlier this week. The killings took place after troops entered the town Tuesday during an offensive aimed at cutting rebel supply lines to the Turkish border. Abdel Rahman said all the dead were from six families. ""There was no resistance except in one house where a rebel opened fire at troops before being executed along with his family."" The brief seizure of Rityan was part of an abortive army offensive this week to encircle the rebel-held east of Aleppo and relieve two besieged Shiite villages to its north. By Friday all but one of the villages taken by government forces had been recaptured by the rebels who include fighters from Al-Qaeda affiliate Al-Nusra Front. The heavy fighting claimed the lives of 129 loyalists and 116 rebels including an Al-Nusra commander according to an Observatory toll. While the ground offensive failed warplanes kept pounding rebel areas of Aleppo city and other parts of the country. On Saturday two women and two children were among eight people killed when a barrel bomb hit a building in an opposition-held area of Aleppo city once Syrias commercial capital. Six people were also reported killed in rebel shelling of regime-held areas of the city. The air force also killed at least 10 people in rebel areas east of Damascus Saturday the Observatory said. According to the group they were the latest of more than 7000 people killed across Syria since the UN Security Council passed a resolution last year ordering an end to sieges and indiscriminate use of weapons in populated areas. The Observatory ""has documented the killing of 5812 civilians including 1733 children 969 women and 3110 men in barrel bombings and (other) air raids"" over the past year. Meanwhile rebel fire on regime-held areas killed 1102 people said the Observatory adding that 234 of them were children. And 313 people died in areas under army siege in the past year as a result of food and medical shortages despite the fact that the resolution also ordered the lifting of sieges.",ahram,2/22/2015,lattakia,0,,,,
1923848201,Syria forces execute 10 children of alleged rebels Monitor,"Syria forces execute 10 children of alleged rebels Monitor AFP Saturday 21 Feb 2015 Ten children were among at least 48 people killed in a Syrian village earlier this week as regime forces executed the families of five alleged rebels a monitoring group said Saturday. The killings took place in the village of Rityan north of second city Aleppo which regime forces entered on Tuesday during an offensive aimed at cutting rebel supply lines to the Turkish border the Syrian Observatory for Human Rights said. The Britain-based monitoring group said that villagers had discovered the bodies of those killed when they returned to their homes after the regime forces pulled back on Wednesday. The wives of the five alleged rebel fighters were also among the dead. ""The troops and militiamen knew exactly where they lived thanks to the informers who accompanied them"" Observatory director Rami Abdel Rahman said. ""There was no resistance except in one house where a rebel opened fire at troops before being executed along with his family"" he added. Activist Mamun Abu Omar said some of the bodies of the dead had been mutilated. The brief seizure of Rityan was part of an abortive offensive launched by the army this week to try to encircle the rebel-held east of Aleppo and relieve two besieged Shiite villages to its north. By Friday all but one of the villages taken by government forces in the initial fighting had been recaptured by the rebels who include fighters of Al-Qaeda affiliate Al-Nusra Front. The heavy fighting claimed the lives of 129 regime loyalists and 116 rebels including an Al-Nusra commander according to an Observatory toll.",ahram,2/21/2015,aleppo,0,,,,
1923848202,35 IS jihadists killed in clashes with Syria Kurds Monitor,"35 IS jihadists killed in clashes with Syria Kurds Monitor AFP Sunday 15 Feb 2015 At least 35 Islamic State jihadists were killed on Sunday in clashes with Syrian Kurdish fighters around the flashpoint town of Kobane a monitor said. The Syrian Observatory for Human Rights said the deaths came in three separate clashes around the town in Aleppo province of northern Syria. At least 22 of the jihadists were killed in fighting on the border between Aleppo and Raqa province where IS has its de-facto capital. That battle marked the first time in months that fighters from the Kurdish Peoples Protection Units (YPG) have expanded their attacks to the edge of Raqa province. Four YPG fighters were killed in those clashes with the Kurdish forces capturing the strategic Tal Baghdaq hilltop the Observatory said. The other jihadist deaths came in clashes to the west and south of Kobane the key border town that Kurdish forces recaptured on January 26. IS fighters began advancing on the town last September and at one point looked poised to overrun it cementing their grip on a long stretch of the Syria-Turkey border. But YPG ground forces backed by US-led air strikes were able to repel the IS fighters. Since the towns recapture YPG forces have been expanding their control from Kobane into the surrounding countryside where they have largely encountered little resistance from the jihadists. But the Observatory said the fighting around Tel Baghdaq on the Aleppo-Raqa border was some of the heaviest in the region since Kobane fell. The group said the US-led coalition fighting IS had also carried out air strikes in the region on Sunday but there was no initial information on casualties in the raids. The IS group has declared an Islamic ""caliphate"" in territory it controls in Syria and Iraq with the provincial capital of Raqa province serving as its effective capital. More than 210000 people have been killed in Syria since the countrys conflict began with anti-government demonstrations in March 2011.",ahram,2/15/2015,aleppo,0,,,,
1923848203,Suicide bomber kills six in Syria restaurant Reports,"Suicide bomber kills six in Syria restaurant Reports Suicide bombing in Aleppo restaurant at student graduation celebration kills six and wounds 19 some in critical condition says monitoring group AFP Friday 23 Aug 2013 A suicide bombing in a restaurant in Syrias second city Aleppo killed six people including a journalist from pro-government television state media and a monitoring group said Friday. The blast struck as a group of youths celebrated the graduation of a student who was one of those killed in the attack in the dining area of Mogambo on Thursday said the Syrian Observatory for Human Rights. ""The attack also wounded 19 people including some in critical condition"" said the Britain-based organisation. The official SANA news agency also reported the attack and singled out the death of the journalist it identified as Al-Ikhbariya TV correspondent Hassan Muhanna. The attack occurred in a part of Aleppo controlled by the regime of President Bashar al-Assad which has been fighting an armed uprising for more than two years in a conflict that has killed more than 100000. On May 27 another Al-Ikhbariya journalist was killed by a sniper in the then rebel stronghold of Qusayr. Prior to his death media watchdog Reporters Without Borders said 23 journalists had been killed in Syria since the countrys conflict erupted in March 2011.",ahram,8/15/2013,aleppo,1,,,,
1923848204,17 dead as Al-Qaeda attacks Syria Kurd town,"17 dead as Al-Qaeda attacks Syria Kurd town After Kurdish militia expelled jihadists in Ras al-Ain last month Al-Qaeda counters by killing 17 and sending residents pouring into Turkey AFP Saturday 17 Aug 2013 Al-Qaeda loyalists attacked a mainly Kurdish town in northeastern Syria sparking fighting in which 17 people were killed two of them ambulance crew a watchdog said on Saturday. The assault on the strategic border town of Ras al-Ain from which the jihadists were expelled by Kurdish militia last month sparked an exodus of civilians into neighbouring Turkey an activist said. The attack on the town was part of a wider offensive by Al-Qaeda against several Kurdish majority areas of northern and northeastern Syria that began on Friday and was continuing on Saturday the Syrian Observatory for Human Rights said. Four Kurdish militiamen and 11 jihadists made up the rest of the dead the watchdog said. Syrian Kurd activist Havidar said civilians had fled ""in waves into villages in Turkey."" ""Intermittent clashes are continuing to take place till now in the Asfar Najjar area and the outskirts of Tal Halaf"" Havidar told AFP via the Internet. Government troops pulled out of majority Kurdish areas of Syria last year leaving Kurdish militia to fend for themselves. Elsewhere in Syria rebels attacked a pro-regime militia checkpoint in a majority Christian area of Homs province killing six civilians and five militiamen the Observatory said. State news agency SANA said all those killed were civilians and described the attackers as ""terrorists"". Homs has seen some of Syrias worst violence since the outbreak of the conflict in March 2011. Meanwhile Amnesty International said prominent Syrian artist Youssef Abdelke and another opponent of the Damascus regime had been ""subjected to enforced disappearance."" Abdelke and Adnan al-Dibs were arrested on 18 July in the Mediterranean coastal city of Tartus and have not been seen since.",ahram,8/17/2013,hasakeh,0,,,,
1923848206,20 dead in air raids in Syrias Latakia province NGO,"20 dead in air raids in Syrias Latakia province NGO At least 20 Syrian people including 10 civilians are reportedly killed by air strikes in the province of Latakia AFP Saturday 10 Aug 2013 Air strikes by the Syrian military killed at least 20 people in the northwestern province of Latakia overnight the Syrian Observatory for Human Rights group said on Saturday. ""The toll in several air strikes on the town of Salma in Jabal Akrad rose to at least 20 people"" Observatory director Rami Abdel Rahman told AFP. Abdel Rahman said 10 of those killed were believed to be civilians although many of the bodies were so badly disfigured that it was not immediately possible to identify them. At least six of those killed were Syrian rebel fighters while four were foreign volunteers he added. ""The number of deaths is expected to rise because of the number of wounded and those in serious condition among them"" he said. Latakia province is a stronghold of the Alawite minority of President Bashar al-Assad. In recent days rebel forces have captured a number of villages in the Jabal Akrad a mountainous district in the north of the province. The army has hit back sparking fierce fighting that has left dozens dead on both sides according to the Observatory. In Aleppo province further east government troops stormed a village overnight killing 12 people the Observatory said. Fierce fighting also erupted during the night between government troops and rebels in the Barzeh neighbourhood of Damascus the Britain-based watchdog said. The army shelled both Barzeh and the Jubar district of the capital it added.",ahram,08/10/2013,lattakia,0,,,,
1923848207,Syrian army kills 62 rebels east of Damascus Monitoring group,Syrian army kills 62 rebels east of Damascus Monitoring group Syrias state news agency did not give a death toll for the ambsuh Reuters Wednesday 7 Aug 2013 sixty-two rebel fighters were killed in a Syrian army ambush at dawn on Wednesday near the town of Adra east of Damascus said the Syrian Observatory for Human Rights a monitoring group opposed to President Bashar al-Assad. The state news agency SANA did not give a death toll for the ambush but said the rebels were from the al Qaeda-linked al-Nusra Front. It said all the rebels were killed and machineguns and rocket-propelled grenades were confiscated.,ahram,8/15/2013,damascus,1,,,,
1923848208,Bomb kills 18 in Damascus suburb state TV,Bomb kills 18 in Damascus suburb state TV Syrian state media reports that at least 18 people killed in bomb Damascus the latest in spate of blasts to hit the mainly Christian and Druze district AFP Tuesday 6 Aug 2013 A bomb killed 18 people in the Damascus suburb of Jaramana on Tuesday the latest in spate of blasts to hit the mainly Christian and Druze district state media said. The car bomb in the suburbs Siouf square also wounded 56 people the state SANA news agency said. It said three children were among the dead. The explosion struck at around 715 pm (1615 GMT) when traffic was heavy as Muslims headed home for the iftar meal that breaks the daylight fast observed during the holy month of Ramadan. State television aired footage of wrecked shopfronts around the square and dozens of burned out vehicles. A similar bombing in the same square on July 25 killed at least seven people and wounded more than 60. In August last year another car bomb killed at least 27 people in the southeastern suburb. Syrias Christian and Druze minorities have mostly sought to remain neutral in the conflict wracking the country since March 2011. But many hardline Islamists suspect them of loyalty to the government of President Bashar al-Assad.,ahram,8/18/2013,damascus,1,,,,
1923848211,At least 40 killed in Syrian weapons depot blast,"At least 40 killed in Syrian weapons depot blast Rocket attacks strike government-held districts in the central Syrian city of Homs Thursday killing 40 people and wounding 120 says Syrian Observatory for Human Rights AP Thursday 1 Aug 2013 Rocket attacks struck government-held districts in the central Syrian city of Homs on Thursday setting off successive explosions in a weapons depot that killed at least 40 people and wounded dozens an opposition group and residents said. The blasts sent a massive ball of fire into the sky causing widespread damage and panic among residents many of whom are supporters of President Bashar Assad. One resident said the explosions were so strong they cracked the walls of some buildings. Thick smoke and dust could be seen from a distance as explosions shook the ground. A video posted online by activists showed a huge ball of fire over Homs neighborhoods. The explosions in Homs reflected the see-saw nature of the conflict. It showed that despite significant advances by Assads military rebels could still strike back. An official at the governors office in Homs said about 10 rockets slammed into the neighborhood of Zahra and the nearby sports stadium sparking a large fire and causing several casualties. He said the explosions caused massive destruction and wounded at least 130 people. He didnt offer a number for those killed. The official spoke on condition of anonymity in line with government regulations. He did not give a casualty figure. The Britain-based Syrian Observatory for Human Rights which closely monitors the fighting in Syria said 40 people were killed and 120 were wounded some critically when rockets struck an arms depot igniting the fire. A resident of Homs corroborated that account saying he heard blasts for more than an hour after the first explosion. He said they could be heard from the overwhelmingly pro-regime districts of Wadi Dahab and al-Walid where the regime is known to keep arms depots. ""Rockets were falling on the area ... when the arms depot began to explode but we dont know if the rockets triggered the blasts"" he said speaking on condition of anonymity for fear of retaliation. He said the explosions were so strong that ""they shook parts of the city."" They also shattered all windows in the area and cracked walls he added. He said he spoke with Syrian Arab Red Crescent paramedics who told him that at least 22 bodies were taken to hospitals. The explosions in Homs coincided with a rare trip by President Bashar Assad to a former rebel bastion near the capital Damascus to mark Army Day. Assads visit to Daraya is his first known public trip outside the capital his seat of power in more than a year. He visited the battered Baba Amr district in the central city of Homs after troops seized it from rebels in March 2012. It also is the latest sign of confidence from Assad whose troops have been on the offensive and scored significant gains against rebels in recent months. Assad pledged victory over troops fighting to topple him. More than 100000 people have been killed since the uprising against the Assad familys four-decade rule began in March 2011. The revolt later escalated into a civil war which has uprooted millions of people from their homes.",ahram,08/03/2013,homs,0,,,,
1923848213,Syria regime raids kill 10 in camp for displaced NGO,"Syria regime raids kill 10 in camp for displaced NGO AFP Wednesday 29 Oct 2014 Syrian regime aircraft killed at least 10 people when they dropped barrel bombs on a camp housing displaced persons Wednesday in the northeastern province of Idlib a monitor said. The strikes came as a car bomb wounded at least 37 people including children in a government-controlled neighbourhood in the central city of Homs state television reported. Two barrels bombs were dropped on the camp near the Habeet area killing 10 people and wounding dozens the Syrian Observatory for Human Rights said. Most of those at the camp were displaced from the central province of Hama the Britain-based group added. In Homs state television initially said people were killed and wounded by the car bomb in Al-Zahraa district. But it later said that only wounded were among the casualties with at least 37 hurt including children who were ""in serious condition"" and that the blast had caused major damage. The Observatory reported that one person had been killed in the attack. The majority of Al-Zahraas residents are Alawite the same sect to which President Bashar al-Assad belongs. The bombing is the latest in a series of attacks targeting government-controlled areas of Homs. In early October a double bombing at a school in another Alawite neighbourhood killed 52 people among them 48 students. Afterwards angry parents and residents staged demonstrations calling for the resignation of senior security officials. Two officials were reassigned though Homss governor denied the move was related to the demonstrations. Homs was once known as the ""capital of the revolution"" because of the strength of anti-government activity there after Syrias uprising began in March 2011. But most of the city is now back under regime control with the exception of the northwestern Waer district.",ahram,10/03/2014,aleppo,0,,,,
1923848214,IS attack on Syria oil field kills 30 Monitor,"IS attack on Syria oil field kills 30 Monitor AFP Wednesday 29 Oct 2014 Islamic State group jihadists have attacked an oil and gas field in Syria killing at least 30 pro-regime gunmen and security guards a monitoring group said Wednesday. ""IS managed to control parts of the field"" the Syrian Observatory for Human Rights which relies on a wide network of sources in the war-torn country said after Tuesdays assault at Shaer in Homs province. An unknown number of jihadists were also killed Observatory director Rami Abdel Rahman told AFP. An earlier attack by IS fighters on Shaer in July left 270 people dead including soldiers and pro-regime fighters. Most were reportedly executed at gunpoint after being taken prisoner. IS has targeted oil and gas facilities in Iraq and Syria as it seeks funds for its fight to seize territory for a self-proclaimed Islamic ""caliphate"".",ahram,10/03/2014,homs,0,,,,
1923848215,Syria air strikes kill 10 children 5 women in Aleppo monitor,"Syria air strikes kill 10 children 5 women in Aleppo monitor AFP Friday 24 Oct 2014 Ten children and five women have been killed in Syrian government air strikes in the northern province of Aleppo a monitoring group said Friday. The children aged from four to 10 and women were killed Thursday ""in barrel bomb strikes by regime helicopters on a home and public hall in the village of Tal Qarrah in the north of Aleppo"" the Syrian Observatory for Human Rights said. The bombing also destroyed civilian property and wounded several people some of them critically the Britain-based Observatory added. President Bashar al-Assads air force has carried out near-daily strikes against areas under rebel control in the northern province since last December killing several hundred people mostly civilians. Rights groups have repeatedly criticised the use of barrel bombs which they say fail to discriminate between civilian and military targets. In July Human Rights Watch accused the regime of defying a UN Security Council resolution ordering all sides in Syrias war to stop indiscriminate attacks. Syrias multi-front war began as a peaceful movement demanding democratic change but morphed into an all-out civil war after Assads regime unleashed a brutal crackdown against dissent. More than 180000 people have been killed since March 2011 and nearly half the population have fled their homes.",ahram,10/24/2014,aleppo,0,,,,
1923848216,10 Syrian troops killed in clashes with IS Monitor,10 Syrian troops killed in clashes with IS Monitor AFP Tuesday 14 Oct 2014 IAt least 10 Syrian soldiers were killed on Tuesday in clashes with Islamic State group jihadists in the eastern province of Deir Ezzor a monitor said. The Britain-based Syrian Observatory for Human Rights said the deaths came in fighting in Hawijat Sakr on the Euphrates River. The clashes took place not far from Deir Ezzor military airport a key remaining post for the Syrian army in the oil-rich province. The Islamic State controls the majority of the province but parts of the provincial capital Deir Ezzor city are still in government hands along with the airport. Deir Ezzor has been a key target of strikes against IS by the US-led coalition fighting the jihadist group in Syria and Iraq. When the raids began IS withdrew from several of its positions and there have been few reports of active clashes involving the group in the province since. Elsewhere in Syria the Observatory reported at least 12 people killed in Syrian regime air strikes on the Ain Tarma area outside the capital Damascus. Among the dead were three children the Observatory said. The neighbourhood to the east of Damascus is under rebel control and is one of the areas regime forces have been battling to recapture from the opposition around the capital. Although government forces control Damascus rebels often fire missiles into the city from several strongholds on its outskirts. On Tuesday the regime also carried out air strikes against Irbin another rebel-held area east of Damascus the Observatory said. The strikes killed five people although the group said the toll was likely to rise because several of the wounded were in serious condition.,ahram,10/14/2014,deir ezzor,0,,,,
