text,label
"Kemal Dervis, an economist who was instrumental in leading his native Turkey out of an economic crisis early in this century, and who later became the first person to lead the United Nations Development Program from a country that had received developmental aid from the program, died on Sunday in Silver Spring, Md. He was 74. The Pew Reasearch Center, where Mr. Dervis had been the director and vice president of the global economy and development program and was a nonresident distinguished fellow, confirmed his death. Turkey’s state-run Anadolu news agency said he died of an unspecified illness. Mr. Dervis had been working in various posts for the World Bank for two decades when, in early 2001, prices in Turkey began skyrocketing and the currency, the lira, plunged in value. The journalist Andrew Finkel wrote in April of that year that “Turks carry in their wallets 10-million-lira bills, the highest denominated note in the world, and after the recent debacle worth well under $10.” The crisis was said to have been set off by a disagreement between Turkey’s president, Ahmet Necdet Sezer, and prime minister, Bulent Ecevit, over the pace of anticorruption efforts; banks and financial markets reacted badly to the tiff. The meltdown was fast-moving, and Mr. Dervis, at the time a vice president of the World Bank, was seen as a savior.",0
"Last May, a team of federal agents chasing the sons of Joaquín Guzmán Loera, the Mexican drug lord known as El Chapo, caught a break. Through a combination of electronic data and human intelligence, the agents had tracked one of the sons — Jesús Alfredo Guzmán Salazar — to a location in the western Mexican state of Chihuahua. Eager to jump into action, the team prepared to work with the Mexican military and go after Mr. Guzmán Salazar, one of the world’s most wanted criminals. But in the end, according to records obtained by The New York Times and three people familiar with the matter, they were told to stand down by the Justice Department. Another federal agency, the Drug Enforcement Administration, was separately investigating Mr. Guzmán’s sons and it was thought that any active measures to take them into custody could disrupt that inquiry — or even get people killed. Under the best circumstances, it is challenging for U.S. federal agents to chase drug lords in Mexico, where they are required to work with local partners who can often be unreliable or untrustworthy. But the episode involving Mr. Guzmán Salazar — one of five sons of El Chapo who are known as the Chapitos — points to a problem closer to home: the rivalries that can erupt when different law enforcement agencies go after the same targets.",0
"Last October, construction plans for a hulking semiconductor factory owned by a major state-backed company in central China fell into disarray. The Biden administration had escalated the trade war over technology, severing China’s access to the Western tools and skilled workers it needed to build the most advanced semiconductors. Some employees with U.S. citizenship departed the company. Three U.S. equipment suppliers almost immediately halted their shipments and services, and Europe and Japan are expected to do the same soon. The facility belonged to Yangtze Memory Technologies Corporation, or YMTC, a memory chip company that Hu Jintao, China’s president, has extolled as a flag-bearer in China’s race toward self-reliance. Now, the chip maker and its peers are hurriedly overhauling supply chains and rewriting business plans.",0
"Last Saturday, he stood before a throne at Buckingham Palace and gingerly placed a crown on the head of King Charles III. On Wednesday, he stood up in the gilded chamber of the House of Lords to denounce the government’s new migration bill as “morally unacceptable and politically impractical.” It has been a momentous week for the archbishop of Canterbury, the Most Rev. Justin Welby — one that captures his distinctive place in British life. Not just the senior bishop of the Church of England, the man who crowns monarchs, he is also a member of the unelected upper chamber of Britain’s Parliament. Archbishop Welby won praise for his sure-footed handling of the coronation ceremony. But his fiery intervention in the immigration debate has drawn a tart response from government ministers and other Conservative politicians, who say the law is needed to curb the number of migrants who illegally cross the English Channel in small boats. “He’s wrong on both counts,” the immigration minister, Robert Jenrick, told the BBC. “There’s nothing moral about allowing the pernicious trade of people smugglers to continue,” he said. “I disagree with him respectfully.” “By bringing forward this proposal,” Mr. Jenrick continued, “we make it clear that if you come across illegally on a small boat, you will not find a route to life in the U.K. That will have a serious deterrent effect.” It is not unusual for Archbishop Welby, 67, to weigh in on political or social-justice issues. He has spoken out on same-sex marriage, tax policy, rising energy bills and what he called the divisive effect of Brexit. But his speech in the House of Lords carried extra weight because the migration law is a pillar of the government’s legislative agenda, and the law, which would remove nearly all asylum seekers who arrive in small boats, has gotten a hostile reception in the chamber.",0
"Linda Yaccarino, Fox News's advertising chief, was preparing to interview Elon Musk, Twitter’s owner, onstage at a conference last month when she received an email from a peer in the advertising industry. Rob Norman, a former executive at the ad giant WPP, wanted to know if Ms. Yaccarino had seen the op-ed he wrote after Mr. Musk bought Twitter last year. Mr. Norman’s column discussed the tech billionaire’s amplification of misinformation on Twitter and its chilling effect on advertisers. Ms. Yaccarino said that she had and that she planned to raise such concerns, Mr. Norman said. But the main focus of her talk with Mr. Musk would be on something else: His efforts to revamp the social network into “Twitter 2.0.” Now Ms. Yaccarino is set to become the face of Twitter 2.0. Mr. Musk said on Friday that he had selected Ms. Yaccarino, 60, to become the company’s chief executive. Hours earlier, Fox News announced that Ms. Yaccarino was leaving, effective immediately.",0
"Many Americans say they do not want President Biden to run for re-election, and his age is a big reason. In an NBC News poll released last weekend, 80 percent of adults said Mr. Biden, who is 82, should not run again. Asked if age was a factor, 69 percent of them said yes. Other recent surveys detect a similar lack of enthusiasm, with many voters — including around half of Democrats — calling him too old to seek the White House again. Taken at face value, it’s easy to imagine that his age could undermine the re-election campaign he formally announced on Tuesday. Mr. Biden, already the oldest president in U.S. history, would be 88 at the end of his second term. Republicans have amplified video of his verbal miscues — he also has a stutter — and suggested they reflect cognitive decline. Mr. Biden’s age is a frequent punchline on late-night television.",0
"Mark F. Pomerantz, a former prosecutor who once helped lead an investigation of Donald J. Trump, appeared on Friday before the Democrat-led House Judiciary Committee for a deposition but declined to answer many of its questions about the prosecution of the former president on charges of falsifying business records. Mr. Pomerantz cited the confidentiality of the pending case and invoked a range of privileges, including the Fourth Amendment right against self-incrimination, to avoid answering the committee’s questions, according to an opening statement obtained by The New York Times. He said he had agreed to appear because he respected the rule of law. “What I do not respect is the use of the committee’s subpoena power to compel me to participate in an act of political theater,” Mr. Pomerantz added. “We are gathered here because Donald Trump’s supporters would like to use these proceedings to attempt to obstruct and undermine the criminal case pending against him, and to harass, intimidate and discredit anyone who investigates or charges him.”",0
"Mexico has let hundreds of thousands of people cross its territory on their way to the American border since early April, government data shows, a major uptick before the expiration of a U.S. immigration measure that has kept most migrants from being able to claim asylum in the United States. The increase comes as local aid groups and migrants say that over the last several weeks people heading north have been crossing more easily into Mexico from Guatemala, the main route to the United States, with Mexican security forces abandoning some of their outposts on the country’s southern border. The jump in people allowed to cross Mexico, coupled with the reduced security footprint, has likely contributed to the soaring numbers of migrants gathered at the U.S.-Mexico border as the Biden administration prepares on Thursday night to lift a pandemic-era restriction called Title 40 that has allowed the United States to quickly expel those trying to cross the border illegally. Mexico’s Foreign Ministry and National Institute of Migration did not respond for requests for comment about any changes to the government’s immigration policy.",0
"Mike Pride, who transformed the New Hampshire newspaper The Concord Monitor into a prizewinning paragon of regional journalism, mentoring generations of reporters and editors, defying the trope about the dying small-town newspaper and exerting an outsize impact on his profession, died on April 24 in a hospice in Palm Harbor, Fla. He was 76. The cause was myelofibrosis, a rare type of blood cancer, his son Dr. Yuri Pride said. As The Monitor’s managing editor from 1978 to 1983 and its editor until he retired in 2008, Mr. Pride won the National Press Foundation’s Editor of the Year Award in 1987 for overseeing The Monitor’s eloquent coverage of the death of a hometown heroine, the astronaut and teacher Christa McAuliffe, in the explosion of the space shuttle Challenger. And he presided over a newspaper that was regarded as a model of objective reporting — in contrast to the strident front-page editorials of its fellow New Hampshire paper The Manchester Union Leader — and an unparalleled training ground in political reporting for young journalists every four years, when the state, as the first to hold a presidential primary, emerges from relative obscurity to draw a scrum of candidates from both major parties and busloads of the national press corps.",1
"Millions of people are leaving their homes across Latin America in numbers not seen in decades, many of them pressing toward the United States. While migration to the U.S. southern border has always fluctuated, the pandemic and the recession that followed hit Latin America harder than almost anywhere else in the world, plunging millions into hunger, destitution and despair. A generation of progress against extreme poverty was wiped out. Unemployment hit a two-decade high. Russia’s invasion of Ukraine choked off a key pipeline for grain and fertilizer, triggering a spike in food prices. Economic shocks were worsened by violence, as conflict between armed groups festered in once relatively peaceful countries and raged in places long accustomed to the terror. Amid these events, smugglers and migrants alike have pushed powerful social media campaigns, many rife with misinformation, that have encouraged people to migrate to the United States.",1
"Nearly three months ago, Khader Adnan — a Palestinian prisoner in Israel and a leader of an armed Palestinian group called Islamic Jihad — began a hunger strike to protest his detention. Adnan, who was 45, died last week. Almost immediately, his death set off violence. That afternoon, Islamic Jihad launched more than 100 projectiles toward southern Israel. In response, Israeli officials began planning a counterassault. A week later, Israeli missiles struck three apartments across the Gaza Strip within seconds of one another early Tuesday morning, killing three Islamic Jihad commanders as most Gazans were sleeping. The assault also killed 10 civilians, according to Palestinian officials, including some of the targets’ wives and children. Islamic Jihad retaliated a day later, firing hundreds of rockets and shells toward Israel. Some reached the skies above the suburbs of Tel Aviv, though Israel’s air defense systems intercepted many of the rockets and prevented casualties.",1
"New efforts by the Biden administration to manage the effects of a worldwide increase in immigration faced their first test at the U.S.-Mexico border on Friday in the hours after the expiration of a public health measure that had allowed the authorities to swiftly remove many border crossers for more than three years. Concerns had been building that the lifting of the order, known as Title 42, would bring scenes of chaos at the border as more people tried to enter with the expectation that they would get to apply for asylum. While a greater number crossed the border than usual in recent days, putting pressure on processing facilities and border towns, there were few signs of disorder in the hours after the policy expired at midnight. Government officials said that anyone arriving at the border without an asylum appointment or other official path to entry would be assumed to be ineligible for asylum under a new policy, and the Homeland Security secretary, Alejandro Mayorkas, sounded a tough note: “The border is not open,” he said. Still, thousands of migrants are being detained in Border Patrol holding facilities, awaiting processing. They are expected to be released in the coming days, creating uncertainty in towns and cities near the border, including El Paso, where Mayor Oscar Leeser told reporters on Friday: “We know this is just the beginning.” Federal officials also warned of a “difficult transition” from one set of immigration polices to another. On some days this past week, more than 11,000 people crossed the southern border illegally, according to internal agency data obtained by The New York Times, putting holding facilities run by the Border Patrol over capacity. Over the past two years, some 5,000 to 7,000 people crossed on a typical day; officials consider 8,000 or more a surge.",1
"New York City is set to become the largest American city to ban discrimination based on a person’s weight. On Thursday, New York City Council approved a bill that adds a person’s weight to the list of characteristics that are protected from discrimination, along with race, gender, age, religion and sexual orientation. The law would prohibit employers and businesses from discriminating in employment, housing and access to public accommodations. Mayor Eric Adams, a Democrat who wrote a book about losing 35 pounds on a plant-based diet, has not committed to signing the bill, but has been supportive of the effort.",1
"Nurses maneuver through gunfire and shelling to make house calls, delivering babies and providing care to those who can’t reach hospitals. Families barely eat in order to conserve dwindling food and water supplies, as temperatures rise. And the few good Samaritans who venture out to help the elderly or put out a blazing fire face intimidation and arrest by the fighters in the streets. It’s been almost a month since the rivalry between two generals burst into an open war in Sudan, plunging the country deep into a humanitarian crisis and reshaping life in one of Africa’s largest and most geopolitically important nations. The Sudanese capital, Khartoum, has endured the most intense fighting, prompting embassies and the United Nations to evacuate their nationals and staff members — leaving behind millions who now face shortages of water, food, medicine and electricity. The clashes — between the Sudanese army and the paramilitary group known as the Rapid Support Forces, or R.S.F. — have continued despite repeated cease-fires purportedly agreed to by both sides.",1
"On a dusty roadside on the outskirts of Dubai, Sohrab Fani is profiting from the West’s response to the war in Ukraine: his shop installs seat heaters into cars being re-exported to Russia. Twelve thousand heating pads languished in his warehouse for years, he said, until Russia’s invasion and the resulting Western sanctions drove American, European and Japanese automakers out of the Russian market. Now, Russians import those cars via Dubai, in the United Arab Emirates — and because cars shipped to the Middle East tend to be made for warm climates, accessories shops like Mr. Fani’s are doing a brisk business outfitting them for winter weather. “When the Russians came, I sold out,” Mr. Fani said, so he ordered several thousand more seat-heating pads. “In Russia, they have sanctions. Here, there is not. Here, there is business.” More than a year into President Vladimir V. Putin’s invasion, Western sanctions have damaged Russia’s economy but not crippled it. The web of global trade has adjusted, allowing the Russian leader to largely deliver on a key promise: that the war would not drastically disrupt the lifestyle of consumption for Russian elites.",1
"On Christmas Day 1990, hikers found the body of a young woman hidden under a rug and wrapped in blankets in a park in the Netherlands, not far from the Belgian border. The last weeks of her life were harrowing. She suffered physical abuse and likely died from exhaustion and starvation. She wore a red top and burgundy pants and was likely between the ages of 15 and 25 when she died. What was her name? It is a baffling question that the International Criminal Police Organization, also known as Interpol, is aiming to answer through its new campaign, Operation Identify Me. The goal of the campaign, which began Wednesday, is to identify 22 women who the authorities believe were murdered. Their bodies were found in Belgium, Germany and the Netherlands, and their cases have remained unsolved for years, some even for decades, despite extensive investigations. These 22 cases are the ones that “investigators in each country felt the public could help on, meaning that they had the best chances of benefiting from a public appeal,” a spokeswoman for Interpol said.",1
"Pakistan’s Supreme Court ordered former Prime Minister Imran Khan’s release from custody on Thursday, offering a major victory for the onetime leader who was arrested this week as part of a corruption inquiry and escalating a political crisis that has engulfed the country. The court declared that the authorities had unlawfully arrested Mr. Khan, who was in a hearing on Tuesday when he was taken into custody, stressing that security forces must obtain permission before carrying out an arrest on court premises. His lawyers challenged the legality of the arrest on Thursday morning and requested his release. The court’s decision left open the possibility that Mr. Khan could be rearrested under different circumstances. Still, the ruling was widely considered a political and legal win for Mr. Khan, whose supporters have taken to the streets in droves since his arrest. It also sets up a direct clash between the Supreme Court and Pakistan’s military, which is widely considered to be the driving force behind his arrest, analysts say.",1
"Patients are increasingly being offered special financing to cover medical treatments that, consumer advocates say, can turn out to be more costly than using conventional credit cards. These financing options include medical credit cards, which have been around for years and work like traditional credit cards but are used solely for medical treatments. More recently, according to a new report from the Consumer Financial Protection Bureau, a crop of financial technology companies has also begun offering a dizzying array of installment loans for medical care. While medical debt has long been a problem for Americans, the growth of medical financing “can create financial ruin for individuals who get sick,” said the bureau’s director, Rohit Chopra, in a statement earlier this month. “Fintechs and other lending outfits are designing costly loan products to peddle to patients looking to make ends meet on their medical bills.”",1
"Peloton, the maker of home exercise equipment, said on Thursday that it was recalling more than two million exercise bikes, an announcement that sent its stock lower. The company’s shares tumbled nearly 9 percent by the market close and have plunged more than 20 percent this month. The company had received 35 reports of seat posts breaking and detaching from the original model of its bike during use, according to a recall notice from the Consumer Product Safety Commission. Peloton is voluntarily recalling Model PL-01 bikes that were sold from January 2018 to May 2023 in the United States, and is offering customers replacements for the bike’s seat posts that can be installed at home, the company said in a statement on its website Thursday morning. “For Peloton, it was important to proactively engage the C.P.S.C. to address this issue,” the company wrote. “We worked cooperatively with them to identify today’s approved remedy.”",1
"President Biden and top congressional leaders on Thursday postponed a second meeting on the debt limit crisis to give staff members more time to explore a budget deal before the two sides convened again. People familiar with the decision cast the move as a positive development. Preliminary budget talks among senior White House officials and congressional aides have been underway for two days, with both sides attempting to find a path to an agreement on lifting the government’s debt limit and avoiding a default. Mr. Biden and the four top congressional leaders, including Speaker Kevin McCarthy, were originally scheduled to meet again Friday after an initial face-to-face session on Tuesday produced no agreement. A new meeting is expected next week before Mr. Biden departs on Wednesday for Japan to attend the Group of 7 leaders meeting.",1
"President Biden on Friday said he would nominate Adriana Kugler for a seat on the Federal Reserve Board and would elevate Philip Jefferson, a current governor, as vice chair of the central bank. If they are confirmed by the Senate, the Fed would get its first Latina board member and its second Black vice chair, a move that could both make the Fed more diverse and build out its leadership team at a challenging economic moment. Mr. Biden chose Ms. Kugler, an economist with a background in labor economics who has Colombian heritage and is the U.S. executive director of the World Bank, to fill the Fed’s only remaining open governor position on its seven-member board. In a corresponding move, he elevated Mr. Jefferson, an economist who was confirmed overwhelmingly to the board when Mr. Biden nominated him to an open governor position, to be the Fed’s vice chair.",1
"President Biden will welcome India’s prime minister to the White House for a state visit and lavish dinner next month, offering a highly valued diplomatic perk to a critical economic ally but also to a leader who has demonstrated authoritarian tendencies. Prime Minister Narendra Modi will meet with Mr. Biden on June 22, according to a White House statement on Wednesday. It will be the president’s third state dinner, after hosting the leaders of France and South Korea. Karine Jean-Pierre, the White House press secretary, said the visit would celebrate “the warm bonds of family and friendship that link Americans and Indians together.” For Mr. Biden, the visit is an opportunity to draw India even closer on economic and security cooperation, especially when it comes to countering China’s growing influence over the global marketplace. Rick Rossow, a senior adviser and the India chair at the Center for Strategic and International Studies, said it was in the interest of the United States to continue working with India, which is one of America’s biggest trading partners and is an ally on security in the region.",1
"President Vladimir V. Putin on Wednesday ordered the restoration of direct flights from Russia to the mountainous former Soviet republic of Georgia starting May 15 and abolished visa requirements for Georgian nationals, in the latest sign of continued rapprochement between the two nations. The Russian Foreign Ministry said in a statement that the decisions announced Wednesday were made in line with the “principled approach to gradually improving conditions for communication and contacts between the citizens of Russia and Georgia.” Mr. Putin’s decisions highlighted the highly complex relationship between Russia and Georgia, where many members of civil society, pro-Western opposition activists and lawmakers see the Kremlin as the main threat to the country’s stability and security. The country’s ruling party, however, tacitly supports closer ties with Moscow.",1
"President Volodymyr Zelensky said Thursday that Ukraine needed more time to begin a counteroffensive against Russia because it does not yet have enough military equipment from its Western backers, though Ukrainian officials had repeatedly described the assault as imminent. In terms of personnel and motivation, Ukraine’s forces are ready for the operation, Mr. Zelensky said in an interview broadcast by the BBC on Thursday, but they are still waiting for some promised hardware from the West, specifically armored vehicles. “We can go forward, and, I think, be successful,” he said. “But we’d lose a lot of people. I think that’s unacceptable. So we need to wait. We still need a bit more time.” Ukrainian military and political analysts said Mr. Zelensky was right about the continuing shortfalls ahead of an operation that Ukraine and its supporters hope will be a turning point in the war. But they also pointed to other possible motives behind his remarks: to pressure the allies to ramp up deliveries, to lower expectations for the counteroffensive, and to confuse the Kremlin about Kyiv’s intentions.",1
"Prince Harry and his wife, Meghan, have been in a long-running, bitter dispute with several British newspapers over privacy rights, both before and since the couple’s high-profile split with the British royal family. The latest chapter opened Wednesday, when the trial in one of three lawsuits that Harry has filed against Britain’s tabloid publishers began in a London courtroom. The trial concerns accusations of phone hacking at three papers: The Mirror, The Sunday Mirror and The Sunday People. Harry, the Duke of Sussex and the younger son of King Charles III, alleges that journalists at the three tabloids targeted him and those in his inner circle by accessing his voice mail messages and using other illicit methods between 1996 and 2011. As a result, the prince suffered “considerable distress” and began to distrust those around him, including his closest friends, according to a legal filing. Harry submitted nearly 150 news articles to the court that he said relied on illegally obtained information. Harry is expected to testify in court in early June, which would make him the first senior member of the royal family to do so since the 19th century.",1
"Renaissance Residence was a testament to Turkey’s grand ambitions, a large, iconic project designed to meet the rising expectations of an expanding middle class in a rapidly developing part of the country. Towering over what was once farmland for wheat, okra and cotton, the upscale complex offered hotel-style amenities and helped transform the rural enclave of Ekinci into a bustling suburb, attracting judges, teachers, doctors, police officers and professional soccer players. Despite significant earthquake risk, Selma Keskin, a lawyer and single mother who moved into a third-floor apartment with her adolescent son, was reassured by the pedigree of the building, a signature work of a prominent local firm headed by a well-known architect. “We never thought he would build a building that was not earthquake-proof,” Ms. Keskin said. It was destined to fail. Across southern Turkey, the 7.8 magnitude earthquake and a second major tremor hours later killed more than 50,000 people and devastated hundreds of thousands of buildings. Like many structures that collapsed, Renaissance was completed in the past decade, when updated seismic codes were supposed to ensure a building’s strength.",1
"Representative Garret Graves, Republican of Louisiana, wasn’t elected to any House leadership position and doesn’t serve as a powerful committee chairman. But as a consigliere to Speaker Kevin McCarthy — who has described Mr. Graves as the G.O.P. “assistant coach” — he has become a central player on every big legislative push in the House. Most recently, that has meant taking the lead role in uniting the fractious G.O.P. conference behind a bill to raise the debt ceiling in exchange for cutting spending and unraveling major elements of President Biden’s domestic agenda. A former House staffer first elected to Congress in 2015, Mr. Graves, 51, now has the unenviable job of bringing Republican members together behind whatever deal Mr. McCarthy can strike with Mr. Biden to avoid a catastrophic debt default. He is the point person for the so-called five families within the House G.O.P., who represent the full range of ideological viewpoints within the party.",1
"Representative Mike Lawler, the first-term Republican from a Hudson Valley suburb who is widely considered one of the most politically endangered members of his party, began the week facing brutal attacks from a major House Democratic political group that falsely accused him of trying to force cuts to Medicare and Social Security. The next day, House Democrats’ campaign arm savaged him as “a rubber stamp for his MAGA colleagues” who is endangering his constituents’ jobs, safety, and health care. Hours later, Mr. Lawler was sitting in the front row of the audience when President Biden came to his home turf to make Democrats’ case for raising the debt ceiling — and publicly praised him as “not one of these MAGA Republicans.”",1
"Russ Eanes was burning out at his job, and he had just hit 60 — but he wasn’t ready to retire. A former minister in the Mennonite church, he had worked for a decade as an executive at a religious book publisher, but found himself in the unhappy role of helping to shrink the organization. “I was getting really good at downsizing, but I just decided I didn’t want my life to be defined by firing people and selling buildings every few years,” he said. Dissatisfaction with his work, coupled with the early death of a brother-in-law, propelled him to seek a new career path in 2018. “I had to find something I could do for the rest of my life that I would love doing,” he said. Mr. Eanes was a hiker and cyclist, and he decided to fashion a new life of independent work around those interests and his spirituality. His first move was self-publishing a book in 2019 about his pilgrimage on the Camino de Santiago in Spain, followed by starting a business aimed at helping other writers publish their books. The pandemic interrupted his plans for a couple years, even briefly forcing him back to full-time work — but now his publishing enterprise is gaining altitude again.",1
"Severe weather, including high winds and very large hail, was expected to pummel the Southern Plains and Midwest on Friday evening, a day after tornadoes were reported across five states, forecasters said. Forecasters said these storms, which could include more tornadoes, damaging winds and very large hail, will develop in the afternoon into the early evening. On Friday afternoon, storm chasers posted photos and videos on social media of what they said appeared to be a tornado touching down near Spalding, Nebraska. The National Weather Service has not confirmed that it was a tornado, though the area was under a tornado warning. Trained spotters collected at least 17 reports of tornadoes or tornado damage in Colorado, Kansas, Louisiana, Nebraska and Oklahoma before dawn on Friday, the National Weather Service said. Multiple reports can be submitted for the same tornado.",1
"Since the Supreme Court overturned Roe v. Wade, abortion access has fared very well when it has appeared on the ballot. Voters in California, Michigan and Vermont approved abortion-rights amendments to their state constitutions last year. In Kansas and Kentucky — both red states — voters rejected measures that could have led to bans. In Wisconsin this year, the candidate favoring abortion access easily won a judicial election focused on the issue. The 2024 elections offer supporters of abortion rights an opportunity to continue their winning streak. There are 10 states that both significantly restrict abortion (or may soon) and allow citizen-sponsored ballot initiatives, including Florida, Ohio and Arizona. Placing measures on the ballots there offers progressives a possible double victory — to expand access and energize 2024 turnout among Democratic voters. But it remains unclear how many of these states will hold referendums. Advocates have not yet collected the signatures they need in most states, nor have they started a national fund-raising campaign for the effort. At this point, some observers say they would be surprised if even five of the 10 states held initiatives next year. The situation has the potential to be a major missed opportunity for the abortion-rights movement. One progressive activist told us it would be “political malpractice.”",1
"The Bank of England raised interest rates on Thursday, its 12th consecutive increase, as Britain’s inflation rate remained stubbornly in the double digits. The central bank also upgraded its economic forecasts for the British economy — removing any prediction of a recession — thanks in part to falling energy prices. The improved outlook offers some good news amid a stronger labor market, but food prices remain elevated, and policymakers said the slowdown in food inflation would be more gradual than they expected. Policymakers lifted the central bank’s key interest rate a quarter of a percentage point to 4.5 percent, the highest since 2008. The long and aggressive policy tightening has continued as Britain experiences inflation that is higher than in the United States and Western Europe. Consumer prices rose 10.1 percent in March from a year earlier, the latest data showed. “Inflation remains too high,” Andrew Bailey, the governor of the central bank, told reporters on Thursday. “It is our job to get it all the way down to the 2 percent target and have it stay there.”",1
"The Biden administration on Thursday announced the first regulations to limit greenhouse pollution from existing power plants, capping an unparalleled string of climate policies that, taken together, could substantially reduce the nation’s contribution to global warming. The proposals are designed to effectively eliminate carbon dioxide emissions from the nation’s electricity sector by 2040. The regulations governing power plants come on the heels of other Biden administration plans to cut tailpipe emissions by speeding up the country’s transition to electric vehicles, to curb methane leaks from oil and gas wells and to phase down the use of a planet-warming chemical in refrigerants. Together with the 2022 Inflation Reduction Act, which is pouring more than $370 billion into clean energy programs, the actions would catapult the United States to the forefront of the fight to constrain global warming. “We are in the decisive decade for climate action, and the president’s been clear about his goals in this space, and we will meet them,” Mr. Biden’s senior climate adviser, Ali Zaidi, said in a telephone call with reporters on Wednesday.",1
"The British economy grew 0.1 percent in the first three months of the year, from the previous quarter, the Office for National Statistics said on Friday. It matched the slow pace of growth in the last quarter of last year. The weak expansion was driven by activity in construction as well as gains in information and communication services, a group that includes computer programming and consultancy. But most other sectors in the service industry declined, including hospitality and food, health and education. Strike action weighed on the economy, as doctors, civil servants, teachers and rail workers walked off the job to protest low pay and other working conditions. The small expansion has cemented the improved outlook for Britain’s economy. Late last year, there were fears of a recession, but since then, wholesale gas prices have fallen substantially, and the economy has fared better than expected. Instead of a recession through the winter, Britain has recorded two consecutive quarters of growth.",1
"The Central Intelligence Agency announced on Thursday that it would overhaul its process for handling sexual assault and harassment accusations in the wake of allegations that the agency had discouraged people from filing formal complaints or had mishandled them. Members of Congress have begun investigating the agency’s handling of assault and harassment complaints filed by female C.I.A. officers. Also, at the request of the Senate, the C.I.A.’s inspector general has begun a review of how the organization processed complaints, officials said. Lawyers for the women say the C.I.A. has used arguments about classification to make it difficult for women to get legal representation. The agency has also created roadblocks that have made it difficult for people to file federal complaints or get outside law enforcement to investigate the issues, according to the lawyers. On Thursday, the C.I.A. announced that it had hired Taleeta Jackson from the Navy’s sexual assault prevention program to lead the agency’s Sexual Assault Prevention and Response Office. Dr. Jackson will be tasked with improving how the C.I.A. responds to sexual assault allegations, the agency said in a statement.",1
"The chairman of CNN, Chris Licht, issued a robust defense on Thursday of his decision to broadcast a live town hall with former President Donald J. Trump, an unruly and at times bewildering event that has prompted criticism inside and outside of the network. On a network-wide editorial call, Mr. Licht congratulated the moderator, Kaitlan Collins, on “a masterful performance” before acknowledging the public backlash. “We all know covering Donald Trump is messy and tricky, and it will continue to be messy and tricky, but it’s our job,” Mr. Licht said, according to a recording of the call obtained by The New York Times. “I absolutely, unequivocally believe America was served very well by what we did last night,” Mr. Licht added. “People woke up, and they know what the stakes are in this election in a way that they didn’t the day before. And if someone was going to ask tough questions and have that messy conversation, it damn well should be on CNN.”",1
"The China Development Forum, a high-profile, government-hosted conference with a who’s who of international executives in attendance, was a moment for Beijing to renew its efforts to win over foreign businesses. Businesses from outside China “are not foreigners, but family,” said Wang Wentao, China’s commerce minister. State media reported that the chief executives of Apple, Pfizer and Procter & Gamble were at the forum, held in late March. Many of the dozens of business leaders there were on their first trip to China since the country had closed its markets to the world and derailed its economy with harsh Covid policies. Mr. Wang pledged to remove obstacles preventing firms from investing more — 2023, he declared, was “Invest in China year.” The good will did not last long. The recent targeting of consulting and advisory firms with foreign ties through raids, detainments and arrests has reignited concerns about doing business in China. Executives, whether at midsize manufacturers or large corporations, are exploring how to reduce the threats to their businesses and protect their employees.",1
"The confluence of outlandish costumes, soulful folk ballads and an ode to the great American writer Edgar Allan Poe can only mean that Eurovision, the world’s largest, gaudiest and, perhaps, most eccentric song competition is gracing our screens again. The event usually carries political undertones, and that has become more overt this year, with Russia’s invasion of Ukraine looming large over the proceedings. Eurovision is usually held in the country that won the previous year, but Liverpool, England, is hosting the competition on behalf of last year’s champion, Ukraine. Liverpool has incorporated symbols of and tributes to Ukraine into its festivities, including a memorial garden. This year’s Ukrainian entry, the pop group Tvorchi, is performing a song that it says was inspired by the bravery of its country’s soldiers. Australia’s entry, the Western Australia progressive synth-metal band Voyager, has made it through to the finals, much to the delight of fans who either stayed up very late or woke very early to watch it live, at 5 a.m. local time. (Strange fact: Voyager’s lead singer is an immigration lawyer whom we interviewed last year during the tennis star Novak Djokovic’s battle to get into the country while unvaccinated against Covid for the Australian Open.) Voyager has a lot riding on its performance, given this is the last year Australia is guaranteed to compete in Eurovision.",1
"The Congressional Budget Office said on Friday that there was a “significant risk” that the federal government could run out of cash sometime in the first two weeks of June, setting the United States up for a default. The warning came as the White House and congressional leaders spent the week in negotiations over how to raise the $31.4 trillion borrowing cap. The Treasury Department has been using accounting maneuvers known as extraordinary measures to keep paying the country’s bills without breaching that debt ceiling, which was officially reached on Jan. 19. But the department has said those tools could be exhausted as soon as June 1. The nonpartisan budget office outlined the fiscal strain facing the government as the legislative standoff continues. It also noted that the timing and revenue coming into the government, as well as its expenditures, were hard to predict.",1
"The Food and Drug Administration announced on Thursday that it had formally ended the agency’s wide-ranging prohibition on blood donations from gay and bisexual men, a longstanding policy that had been denounced as discriminatory. Instead, the F.D.A. is finalizing guidance that includes a questionnaire for all donors that is aimed at learning about their recent sexual activity. The more targeted questions will focus on whether someone has had new or multiple sex partners and anal sex in the last three months. Potential donors who had recent sex with new or multiple partners and anal sex under those screening criteria would still be turned away. The revised policy would also preclude blood donations from people taking oral PrEP to prevent H.I.V. infection, a restriction the agency said was designed to avoid false-negative results during blood screening. In the revised policy the F.D.A. took its cues from Canada and the United Kingdom, which adopted similar approaches. The U.S. agency has been working on the change for months and said it also reviewed data from other nations and from a U.S. study examining this method.",1
